URI|PROPERTY|ENGLISH LABEL|TRANSLATION|POSTPROCESSING (RULES)
http://snomed.info/id/417346001|http://www.w3.org/2004/02/skos/core#prefLabel|Transforaminal approach|voie transforaminale|voie transforaminale
http://snomed.info/id/417403003|http://www.w3.org/2004/02/skos/core#prefLabel|Fecal-oral transmission|transmission oro-fécale|transmission oro-fécale
http://snomed.info/id/417409004|http://www.w3.org/2004/02/skos/core#prefLabel|Transplacental transmission|transmission transplacentaire|transmission transplacentaire
http://snomed.info/id/417409004|http://www.w3.org/2004/02/skos/core#altLabel|Congenital transmission|transmission congénitale|transmission congénitale
http://snomed.info/id/417453009|http://www.w3.org/2004/02/skos/core#prefLabel|Bronchial intubation technique|technique d'intubation bronchique.|technique d'intubation bronchique
http://snomed.info/id/417564009|http://www.w3.org/2004/02/skos/core#prefLabel|Sexual transmission|transmission sexuelle|transmission sexuelle
http://snomed.info/id/41757009|http://www.w3.org/2004/02/skos/core#prefLabel|Unknown hazard|danger inconnu|danger inconnu
http://snomed.info/id/41757009|http://www.w3.org/2004/02/skos/core#altLabel|Unknown hazardous situation|situation dangereuse inconnue|situation dangereuse inconnue
http://snomed.info/id/417637000|http://www.w3.org/2004/02/skos/core#prefLabel|Translaminar approach|voie translaminaire|voie translaminaire
http://snomed.info/id/417641001|http://www.w3.org/2004/02/skos/core#prefLabel|Plasticity|plasticité|plasticité
http://snomed.info/id/417887005|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric otolaryngology|otolaryngologie pédiatrique.|otolaryngologie pédiatrique
http://snomed.info/id/417887005|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric otolaryngology|otolaryngologie pédiatrique.|otolaryngologie pédiatrique
http://snomed.info/id/417924000|http://www.w3.org/2004/02/skos/core#prefLabel|Apply|application|application
http://snomed.info/id/417924000|http://www.w3.org/2004/02/skos/core#altLabel|Apply - dosing instruction imperative|appliquer - recommandation posologique|appliquer - recommandation posologique
http://snomed.info/id/417929005|http://www.w3.org/2004/02/skos/core#prefLabel|Times|temps|temps
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#prefLabel|nL/mL|nl / ml|nl/ml
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#altLabel|Nanoliter per milliliter|nanolitre par millilitre|nanolitre par millilitre
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#altLabel|Nanoliter/milliliter|nanolitre / millilitre|nanolitre/millilitre
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#altLabel|Nanolitre per millilitre|nanolitre par millilitre|nanolitre par millilitre
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#altLabel|Nanolitre/mL|nanolitre / ml|nanolitre/ml
http://snomed.info/id/417932008|http://www.w3.org/2004/02/skos/core#altLabel|Nanolitre/millilitre|nanolitre / millilitre|nanolitre/millilitre
http://snomed.info/id/417933003|http://www.w3.org/2004/02/skos/core#prefLabel|cm/sec/sec|cm / sec / sec|cm/sec/sec
http://snomed.info/id/417933003|http://www.w3.org/2004/02/skos/core#altLabel|Centimeter per second per second|centimètre par seconde par seconde|centimètre par seconde par seconde
http://snomed.info/id/417933003|http://www.w3.org/2004/02/skos/core#altLabel|Centimetre per second per second|centimètre par seconde par seconde|centimètre par seconde par seconde
http://snomed.info/id/417950001|http://www.w3.org/2004/02/skos/core#prefLabel|Intrathoracic route|voie intrathoracique|voie intrathoracique
http://snomed.info/id/417950001|http://www.w3.org/2004/02/skos/core#altLabel|Endothoracic route|voie endothoracique|voie endothoracique
http://snomed.info/id/417950001|http://www.w3.org/2004/02/skos/core#altLabel|Intrathoracic use|utilisation intrathoracique|utilisation intrathoracique
http://snomed.info/id/417962002|http://www.w3.org/2004/02/skos/core#prefLabel|KIU/mL|kIU / ml|KIU/mL
http://snomed.info/id/417962002|http://www.w3.org/2004/02/skos/core#altLabel|Kallikrein inactivator unit/mL|unité inactivatrice de kallicréine / ml|unité inactivatrice de kallicréine/ml
http://snomed.info/id/417962002|http://www.w3.org/2004/02/skos/core#altLabel|Kallikrein inhibitory unit per milliliter|unité inhibitrice de kallicréine par millilitre|unité inhibitrice de kallicréine par millilitre
http://snomed.info/id/417962002|http://www.w3.org/2004/02/skos/core#altLabel|Kallikrein inhibitory unit per millilitre|unité inhibitrice de kallicréine par millilitre|unité inhibitrice de kallicréine par millilitre
http://snomed.info/id/417964001|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/hr|dollars / h|dollars/h
http://snomed.info/id/417964001|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per hour|dollars par heure|dollars par heure
http://snomed.info/id/417965000|http://www.w3.org/2004/02/skos/core#prefLabel|Electrophoresis band|bande électrophorèse|bande électrophorèse
http://snomed.info/id/417980006|http://www.w3.org/2004/02/skos/core#prefLabel|Contains aspirin|contient de l'aspirine|contient de l'aspirine
http://snomed.info/id/417985001|http://www.w3.org/2004/02/skos/core#prefLabel|Enteral route|voie entérale|voie entérale
http://snomed.info/id/417989007|http://www.w3.org/2004/02/skos/core#prefLabel|Intraductal route|voie intra-canalaire|voie intra-canalaire
http://snomed.info/id/417995008|http://www.w3.org/2004/02/skos/core#prefLabel|Dissolve or mix with water before taking|dissolution ou mélange avec de l'eau avant de le prendre|dissolution ou mélange avec de l'eau avant de le prendre
http://snomed.info/id/418002000|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric oncology|oncologie pédiatrique.|oncologie pédiatrique
http://snomed.info/id/418002000|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric oncology|oncologie pédiatrique.|oncologie pédiatrique
http://snomed.info/id/418018006|http://www.w3.org/2004/02/skos/core#prefLabel|Dermatologic surgery|chirurgie dermatologique.|chirurgie dermatologique
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#prefLabel|Microgram/cm2|microgramme / cm2|microgramme/cm2
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#altLabel|Microgram per centimeter squared|microgramme par centimètre carré|microgramme par centimètre carré
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#altLabel|Microgram per centimetre squared|microgramme par centimètre carré|microgramme par centimètre carré
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#altLabel|Microgram/centimeter2|microgramme / centimètre carré|microgramme/centimètre carré
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#altLabel|Microgram/square cm|microgramme / cm carré|microgramme/cm carré
http://snomed.info/id/418042005|http://www.w3.org/2004/02/skos/core#altLabel|mcg/cm2|mcg / cm2|mcg/cm2
http://snomed.info/id/418057003|http://www.w3.org/2004/02/skos/core#prefLabel|ACE unit|unité ACE|unité ACE
http://snomed.info/id/418057003|http://www.w3.org/2004/02/skos/core#altLabel|Angiotensin converting enzyme unit|enzyme de conversion de l'angiotensine|enzyme de conversion de l'angiotensine
http://snomed.info/id/418058008|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric gastroenterology|gastroentérologie pédiatrique.|gastrœntérologie pédiatrique
http://snomed.info/id/418058008|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric gastroenterology|gastroentérologie pédiatrique.|gastrœntérologie pédiatrique
http://snomed.info/id/418071006|http://www.w3.org/2004/02/skos/core#prefLabel|Warning. Causes drowsiness which may continue the next day. If affected do not drive or operate machinery. Avoid alcoholic drink|Avertissement : cause une somnolence qui peut se poursuivre le jour suivant. Si l'on est atteint, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées|avertissement : cause une somnolence qui peut se poursuivre le jour suivant. Si l'on est atteint, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées
http://snomed.info/id/418081005|http://www.w3.org/2004/02/skos/core#prefLabel|kBq/mL|kBq / ml|KBq/ml
http://snomed.info/id/418081005|http://www.w3.org/2004/02/skos/core#altLabel|Kilobecquerel per milliliter|kilobecquerel par millilitre|Kilobecquerel par millilitre
http://snomed.info/id/418081005|http://www.w3.org/2004/02/skos/core#altLabel|Kilobecquerel per millilitre|kilobecquerel par millilitre|Kilobecquerel par millilitre
http://snomed.info/id/418081005|http://www.w3.org/2004/02/skos/core#altLabel|kiloBecquerel/milliliter|kilobecquerel / millilitre|Kilobecquerel/millilitre
http://snomed.info/id/418089007|http://www.w3.org/2004/02/skos/core#prefLabel|ng/day|ng / jour|ng/jour
http://snomed.info/id/418089007|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram per 24 hours|nanogramme par 24 heures|nanogramme par 24 heures
http://snomed.info/id/418089007|http://www.w3.org/2004/02/skos/core#altLabel|Nanogram per day|nanogramme par jour|nanogramme par jour
http://snomed.info/id/418089007|http://www.w3.org/2004/02/skos/core#altLabel|ng/24 hr|ng / 24 h|ng/24 h
http://snomed.info/id/418091004|http://www.w3.org/2004/02/skos/core#prefLabel|Intratympanic route|voie intratympanique|voie intratympanique
http://snomed.info/id/418091004|http://www.w3.org/2004/02/skos/core#altLabel|Intratympanic use|usage intratympanique|usage intratympanique
http://snomed.info/id/418112009|http://www.w3.org/2004/02/skos/core#prefLabel|Pulmonary medicine|la pneumologie.|pneumologie
http://snomed.info/id/418112009|http://www.w3.org/2004/02/skos/core#prefLabel|Respiratory medicine|pneumologie|pneumologie
http://snomed.info/id/418112009|http://www.w3.org/2004/02/skos/core#altLabel|Thoracic medicine|médecine thoracique.|médecine thoracique
http://snomed.info/id/418112009|http://www.w3.org/2004/02/skos/core#altLabel|Chest medicine|médecine thoracique|médecine thoracique
http://snomed.info/id/418114005|http://www.w3.org/2004/02/skos/core#prefLabel|Intravenous central route|voie intraveineuse centrale|voie intraveineuse centrale
http://snomed.info/id/418114005|http://www.w3.org/2004/02/skos/core#altLabel|IV central route|voie centrale iv|voie centrale IV
http://snomed.info/id/418114005|http://www.w3.org/2004/02/skos/core#altLabel|Intravenous central use|utilisation centrale intraveineuse|utilisation centrale intraveineuse
http://snomed.info/id/418117003|http://www.w3.org/2004/02/skos/core#prefLabel|Water-borne transmission|transmission par l'eau|transmission par l'eau
http://snomed.info/id/418117003|http://www.w3.org/2004/02/skos/core#altLabel|Waterborne transmission|transmission par l'eau|transmission par l'eau
http://snomed.info/id/418131003|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage bound|pourcentage lié|pourcentage lié
http://snomed.info/id/418131003|http://www.w3.org/2004/02/skos/core#altLabel|% bound|pourcentage lié|pourcentage lié
http://snomed.info/id/418131003|http://www.w3.org/2004/02/skos/core#altLabel|Percent bound|pourcentage lié|pourcentage lié
http://snomed.info/id/418133000|http://www.w3.org/2004/02/skos/core#prefLabel|Intramyometrial route|voie intramyométriale|voie intramyométriale
http://snomed.info/id/418136008|http://www.w3.org/2004/02/skos/core#prefLabel|Gastro-intestinal stoma route|stomie gastro-intestinale|stomie gastro-intestinale
http://snomed.info/id/418148006|http://www.w3.org/2004/02/skos/core#prefLabel|mg/spec|mg / spec|mg/spec
http://snomed.info/id/418148006|http://www.w3.org/2004/02/skos/core#altLabel|Milligram per specimen|milligramme par échantillon|milligramme par échantillon
http://snomed.info/id/418148006|http://www.w3.org/2004/02/skos/core#altLabel|mg/specimen|mg / échantillon|mg/échantillon
http://snomed.info/id/418162004|http://www.w3.org/2004/02/skos/core#prefLabel|Colostomy route|voie de colostomie|voie de colostomie
http://snomed.info/id/418194009|http://www.w3.org/2004/02/skos/core#prefLabel|Contains an aspirin-like medicine|contient un médicament de type aspirine.|contient un médicament de type aspirine
http://snomed.info/id/418204005|http://www.w3.org/2004/02/skos/core#prefLabel|Periurethral route|voie périurétrale|voie périurétrale
http://snomed.info/id/418204005|http://www.w3.org/2004/02/skos/core#altLabel|Periurethral use|utilisation périurétrale|utilisation périurétrale
http://snomed.info/id/418229004|http://www.w3.org/2004/02/skos/core#prefLabel|LogIU/mL|logIU / mL|LogIU/mL
http://snomed.info/id/418229004|http://www.w3.org/2004/02/skos/core#altLabel|Log international units per milliliter|unité internationale log par millilitre|unité internationale log par millilitre
http://snomed.info/id/418229004|http://www.w3.org/2004/02/skos/core#altLabel|Log international units per millilitre|unité internationale log par millilitre|unité internationale log par millilitre
http://snomed.info/id/418261000|http://www.w3.org/2004/02/skos/core#prefLabel|GBq/mL|gBq / ml|GBq/ml
http://snomed.info/id/418261000|http://www.w3.org/2004/02/skos/core#altLabel|Gigabecquerel per milliliter|gigabecquerel par millilitre|gigabecquerel par millilitre
http://snomed.info/id/418261000|http://www.w3.org/2004/02/skos/core#altLabel|Gigabecquerel per millilitre|gigabecquerel par millilitre|gigabecquerel par millilitre
http://snomed.info/id/418261000|http://www.w3.org/2004/02/skos/core#altLabel|Gigabecquerel/milliliter|Gigabecquerel / millilitre|Gigabecquerel/millilitre
http://snomed.info/id/418261000|http://www.w3.org/2004/02/skos/core#altLabel|Gigabecquerel/millilitre|gigabecquerel / millilitre|Gigabecquerel/millilitre
http://snomed.info/id/418262007|http://www.w3.org/2004/02/skos/core#prefLabel|Unit of bone density|unité de densité osseuse|unité de densité osseuse
http://snomed.info/id/418281004|http://www.w3.org/2004/02/skos/core#prefLabel|Do not take anything containing aspirin whilst taking this medicine|ne rien prendre de l'aspirine lors de la prise de ce médicament.|ne rien prendre de l'aspirine lors de la prise de ce médicament
http://snomed.info/id/418281004|http://www.w3.org/2004/02/skos/core#prefLabel|Do not take anything containing aspirin while taking this medicine|ne rien prendre d'aspirine lors de la prise de ce médicament.|ne rien prendre d'aspirine lors de la prise de ce médicament
http://snomed.info/id/418283001|http://www.w3.org/2004/02/skos/core#prefLabel|Administer|administrer|administrer
http://snomed.info/id/418283001|http://www.w3.org/2004/02/skos/core#altLabel|Administer - dosing instruction imperative|administrer - recommandation posologique|administrer - recommandation posologique
http://snomed.info/id/418287000|http://www.w3.org/2004/02/skos/core#prefLabel|Intracoronal route|voie intracoronale|voie intracoronale
http://snomed.info/id/418288005|http://www.w3.org/2004/02/skos/core#prefLabel|dpm|dpm|dpm
http://snomed.info/id/418288005|http://www.w3.org/2004/02/skos/core#altLabel|Disintegrations per minute|désintégrations par minute|désintégrations par minute
http://snomed.info/id/418321004|http://www.w3.org/2004/02/skos/core#prefLabel|Retrobulbar route|voie rétrobulbaire|voie rétrobulbaire
http://snomed.info/id/418321004|http://www.w3.org/2004/02/skos/core#altLabel|Retrobulbar use|utilisation rétrobulbaire|utilisation rétrobulbaire
http://snomed.info/id/418331006|http://www.w3.org/2004/02/skos/core#prefLabel|Intracartilaginous route|voie intracartilagineuse|voie intracartilagineuse
http://snomed.info/id/418342002|http://www.w3.org/2004/02/skos/core#prefLabel|Microliter/mL|microlitre / ml|microlitre/ml
http://snomed.info/id/418342002|http://www.w3.org/2004/02/skos/core#altLabel|Microliter per milliliter|microlitre par millilitre|microlitre par millilitre
http://snomed.info/id/418342002|http://www.w3.org/2004/02/skos/core#altLabel|Microliter/milliliter|microlitre / millilitre|microlitre/millilitre
http://snomed.info/id/418342002|http://www.w3.org/2004/02/skos/core#altLabel|Microlitre per millilitre|microlitre par millilitre|microlitre par millilitre
http://snomed.info/id/418342002|http://www.w3.org/2004/02/skos/core#altLabel|Microlitre/mL|microlitre / ml|microlitre/ml
http://snomed.info/id/418375005|http://www.w3.org/2004/02/skos/core#prefLabel|Indeterminate disease transmission mode|mode de transmission de maladie indéterminée|mode de transmission de maladie indéterminée
http://snomed.info/id/418384005|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/sec|dollars / sec|dollars/sec
http://snomed.info/id/418384005|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per second|dollars par seconde|dollars par seconde
http://snomed.info/id/418401004|http://www.w3.org/2004/02/skos/core#prefLabel|Intravitreal route|voie intravitréenne|voie intravitréenne
http://snomed.info/id/418401004|http://www.w3.org/2004/02/skos/core#altLabel|Intravitreal use|utilisation intravitréenne|utilisation intravitréenne
http://snomed.info/id/418406009|http://www.w3.org/2004/02/skos/core#prefLabel|MPL unit|unité MPL|unité MPL
http://snomed.info/id/418406009|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit of immunoglobulin M isotype for phospholipid antigen|unité arbitraire d'isotype de l'immunoglobuline M pour l'antigène phospholipidique.|unité arbitraire d'isotype de l'immunoglobuline M pour l'antigène phospholipidique
http://snomed.info/id/418406009|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit of IgM isotype for phospholipid antigen|unité arbitraire d'isotype IgM pour l'antigène phospholipidique.|unité arbitraire d'isotype IgM pour l'antigène phospholipidique
http://snomed.info/id/418414003|http://www.w3.org/2004/02/skos/core#prefLabel|The revised European-American Lymphoma (REAL) classification|la classification révisée des lymphomes européens-américains (REAL)|classification révisée des lymphomes européens-américains (REAL)
http://snomed.info/id/418414003|http://www.w3.org/2004/02/skos/core#altLabel|The revised European-American Lymphoma classification|la classification révisée des lymphomes européens-américains.|classification révisée des lymphomes européens-américains
http://snomed.info/id/418418000|http://www.w3.org/2004/02/skos/core#prefLabel|Intraspinal route|voie intra-rachidienne|voie intra-rachidienne
http://snomed.info/id/418418000|http://www.w3.org/2004/02/skos/core#altLabel|Intraspinal use|usage intrarachidien|usage intrarachidien
http://snomed.info/id/418427004|http://www.w3.org/2004/02/skos/core#prefLabel|Vector-borne transmission|transmission vectorielle|transmission vectorielle
http://snomed.info/id/418427004|http://www.w3.org/2004/02/skos/core#altLabel|Transmission by a vector|transmission par un vecteur.|transmission par un vecteur
http://snomed.info/id/418441008|http://www.w3.org/2004/02/skos/core#prefLabel|Orogastric route|voie orogastrique|voie orogastrique
http://snomed.info/id/418441008|http://www.w3.org/2004/02/skos/core#altLabel|Orogastric use|utilisation orogastrique|utilisation orogastrique
http://snomed.info/id/418443006|http://www.w3.org/2004/02/skos/core#prefLabel|Do not take more than . . . in 24 hours or . . . in any one week|ne pas prendre plus de... en 24 heures ou... en une semaine|ne pas prendre plus de... en 24 heures ou... en une semaine
http://snomed.info/id/418445004|http://www.w3.org/2004/02/skos/core#prefLabel|Box - unit of product usage|boîte - unité d'usage du produit|boîte - unité d'usage du produit
http://snomed.info/id/418445004|http://www.w3.org/2004/02/skos/core#altLabel|Box|boîte|boîte
http://snomed.info/id/418445004|http://www.w3.org/2004/02/skos/core#altLabel|Boxes|boîtes|boîtes
http://snomed.info/id/418446003|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage deficient|pourcentage déficient|pourcentage déficient
http://snomed.info/id/418446003|http://www.w3.org/2004/02/skos/core#altLabel|% deficient|pourcentage de déficience|pourcentage de déficience
http://snomed.info/id/418446003|http://www.w3.org/2004/02/skos/core#altLabel|Percent deficient|pourcentage de déficience|pourcentage de déficience
http://snomed.info/id/418449005|http://www.w3.org/2004/02/skos/core#prefLabel|Gently|douceur|douceur
http://snomed.info/id/41847000|http://www.w3.org/2004/02/skos/core#prefLabel|Adulthood|adulte|adulte
http://snomed.info/id/41847000|http://www.w3.org/2004/02/skos/core#altLabel|Adult period of life|période de vie adulte|période de vie adulte
http://snomed.info/id/41847000|http://www.w3.org/2004/02/skos/core#altLabel|Adulthood - period|adulte - période|adulte - période
http://snomed.info/id/418482008|http://www.w3.org/2004/02/skos/core#prefLabel|mg Hb/gm|mg Hb / gm|mg Hb/gm
http://snomed.info/id/418482008|http://www.w3.org/2004/02/skos/core#altLabel|Milligrams haemoglobin per gram|milligrammes d'hémoglobine par gramme|milligrammes d'hémoglobine par gramme
http://snomed.info/id/418482008|http://www.w3.org/2004/02/skos/core#altLabel|Milligrams hemoglobin per gram|milligrammes d'hémoglobine par gramme|milligrammes d'hémoglobine par gramme
http://snomed.info/id/418482008|http://www.w3.org/2004/02/skos/core#altLabel|mg Hb/g|mg Hb / g|mg Hb/g
http://snomed.info/id/418511008|http://www.w3.org/2004/02/skos/core#prefLabel|Transurethral route|voie transurétrale|voie transurétrale
http://snomed.info/id/418511008|http://www.w3.org/2004/02/skos/core#altLabel|Transurethral use|utilisation transurétrale|utilisation transurétrale
http://snomed.info/id/418521000|http://www.w3.org/2004/02/skos/core#prefLabel|Avoid exposure of skin to direct sunlight or sun lamps|éviter l'exposition de la peau à la lumière directe ou aux lampes solaires.|éviter l'exposition de la peau à la lumière directe ou aux lampes solaires
http://snomed.info/id/418530008|http://www.w3.org/2004/02/skos/core#prefLabel|Tube - unit of product usage|tube - unité d'usage du produit|tube - unité d'usage du produit
http://snomed.info/id/418530008|http://www.w3.org/2004/02/skos/core#altLabel|Tube|tube|tube
http://snomed.info/id/418530008|http://www.w3.org/2004/02/skos/core#altLabel|Tubes|tubes|tubes
http://snomed.info/id/418535003|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric immunology|immunologie pédiatrique.|immunologie pédiatrique
http://snomed.info/id/418535003|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric immunology|immunologie pédiatrique.|immunologie pédiatrique
http://snomed.info/id/418543008|http://www.w3.org/2004/02/skos/core#prefLabel|log10|log10|log10
http://snomed.info/id/418543008|http://www.w3.org/2004/02/skos/core#altLabel|Log base 10|log base 10|log base 10
http://snomed.info/id/418562006|http://www.w3.org/2004/02/skos/core#prefLabel|nmol BCE|nmol Bc|nmol Bc
http://snomed.info/id/418562006|http://www.w3.org/2004/02/skos/core#altLabel|Nanomoles bone collagen equivalents|nanomoles d'équivalent de collagène osseux|nanomoles d'équivalent de collagène osseux
http://snomed.info/id/418577003|http://www.w3.org/2004/02/skos/core#prefLabel|Take at regular intervals. Complete the prescribed course unless otherwise directed|prendre à intervalles réguliers. prendre tous les médicaments prescrits à moins d'avis contraire|prendre à intervalles réguliers. prendre médicaments prescrits à moins d'avis contraire entier
http://snomed.info/id/418585007|http://www.w3.org/2004/02/skos/core#prefLabel|APS unit|unité APS|unité APS
http://snomed.info/id/418585007|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit of immunoglobulin A isotype for phosphatidylserine antibody|unité arbitraire d'isotype de l'immunoglobuline A pour l'anticorps phosphatidylsérine.|unité arbitraire d'isotype de l'immunoglobuline A pour l'anticorps phosphatidylsérine
http://snomed.info/id/418585007|http://www.w3.org/2004/02/skos/core#altLabel|Arbitrary unit of IgA isotype for phosphatidylserine antibody|unité arbitraire d'isotype IgA pour l'anticorps phosphatidylsérine.|unité arbitraire d'isotype IgA pour l'anticorps phosphatidylsérine
http://snomed.info/id/418586008|http://www.w3.org/2004/02/skos/core#prefLabel|Intratendinous route|voie intratendineuse|voie intratendineuse
http://snomed.info/id/418586008|http://www.w3.org/2004/02/skos/core#altLabel|Intratendinous use|utilisation intratendineuse|utilisation intratendineuse
http://snomed.info/id/418599006|http://www.w3.org/2004/02/skos/core#prefLabel|mmol/kg/min|mmol / kg / min|mmol/kg/min
http://snomed.info/id/418599006|http://www.w3.org/2004/02/skos/core#altLabel|Millimole per kilogram per minute|millimole par kilogramme par minute|Millimole par kilogramme par minute
http://snomed.info/id/418599006|http://www.w3.org/2004/02/skos/core#altLabel|Millimole per kilogramme per minute|millimole par kilogramme par minute|Millimole par kilogramme par minute
http://snomed.info/id/418599006|http://www.w3.org/2004/02/skos/core#altLabel|Millimole/kilogram/minute|millimole / kilogramme / minute|Millimole/kilogramme/minute
http://snomed.info/id/418608002|http://www.w3.org/2004/02/skos/core#prefLabel|Intracorneal route|voie intracornéenne|voie intracornéenne
http://snomed.info/id/418608002|http://www.w3.org/2004/02/skos/core#altLabel|Intracorneal use|utilisation intracornéenne|utilisation intracornéenne
http://snomed.info/id/418612008|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/unit|dollars / unité|dollars/unité
http://snomed.info/id/418612008|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per unit|dollars par unité|dollars par unité
http://snomed.info/id/418637003|http://www.w3.org/2004/02/skos/core#prefLabel|Do not take with any other paracetamol products|ne pas prendre avec d'autres produits de paracétamol.|ne pas prendre avec d'autres produits de paracétamol
http://snomed.info/id/418639000|http://www.w3.org/2004/02/skos/core#prefLabel|Warning. May cause drowsiness|alerte : peut causer une somnolence|alerte : peut causer une somnolence
http://snomed.info/id/418652005|http://www.w3.org/2004/02/skos/core#prefLabel|Paediatric haematology|hématologie pédiatrique.|hématologie pédiatrique
http://snomed.info/id/418652005|http://www.w3.org/2004/02/skos/core#prefLabel|Pediatric hematology|hématologie pédiatrique.|hématologie pédiatrique
http://snomed.info/id/418664002|http://www.w3.org/2004/02/skos/core#prefLabel|Oropharyngeal route|voie oropharyngée|voie oropharyngée
http://snomed.info/id/418664002|http://www.w3.org/2004/02/skos/core#altLabel|Oropharyngeal use|utilisation oropharyngée|utilisation oropharyngée
http://snomed.info/id/418670008|http://www.w3.org/2004/02/skos/core#prefLabel|mg/cm2|mg / cm2|mg/cm2
http://snomed.info/id/418670008|http://www.w3.org/2004/02/skos/core#altLabel|Milligram per centimeter squared|milligramme par centimètre carré|milligramme par centimètre carré
http://snomed.info/id/418670008|http://www.w3.org/2004/02/skos/core#altLabel|Milligram per centimetre squared|milligramme par centimètre carré|milligramme par centimètre carré
http://snomed.info/id/418670008|http://www.w3.org/2004/02/skos/core#altLabel|Milligram/centimeter2|milligramme / centimètre carré|milligramme/centimètre carré
http://snomed.info/id/418670008|http://www.w3.org/2004/02/skos/core#altLabel|Milligram/centimetre2|milligramme / centimétre2|milligramme/centimétre2
http://snomed.info/id/418676002|http://www.w3.org/2004/02/skos/core#prefLabel|mcg T4/dL|mcg T4 / dL|mcg T4/dL
http://snomed.info/id/418676002|http://www.w3.org/2004/02/skos/core#altLabel|Micrograms thyroxine per deciliter|microgrammes de thyroxine par décilitre.|microgrammes de thyroxine par décilitre
http://snomed.info/id/418676002|http://www.w3.org/2004/02/skos/core#altLabel|Micrograms thyroxine per decilitre|microgrammes de thyroxine par décilitre.|microgrammes de thyroxine par décilitre
http://snomed.info/id/418676002|http://www.w3.org/2004/02/skos/core#altLabel|ug T4/dL|ug T4 / dl|ug T4/dl
http://snomed.info/id/418678001|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage excreted|pourcentage excrété|pourcentage excrété
http://snomed.info/id/418678001|http://www.w3.org/2004/02/skos/core#altLabel|% excreted|pourcentage excrété|pourcentage excrété
http://snomed.info/id/418678001|http://www.w3.org/2004/02/skos/core#altLabel|Percent excreted|pourcentage d'excrétion|pourcentage d'excrétion
http://snomed.info/id/418684003|http://www.w3.org/2004/02/skos/core#prefLabel|Percentage precipitation|pourcentage de précipitation|pourcentage de précipitation
http://snomed.info/id/418684003|http://www.w3.org/2004/02/skos/core#altLabel|% precipitation|pourcentage de précipitation|pourcentage de précipitation
http://snomed.info/id/418684003|http://www.w3.org/2004/02/skos/core#altLabel|Percent precipitation|pourcentage de précipitation|pourcentage de précipitation
http://snomed.info/id/418693002|http://www.w3.org/2004/02/skos/core#prefLabel|Swallowed whole, not chewed|avalé entièrement, non mastiqué|avalé entièrement, non mastiqué
http://snomed.info/id/418694008|http://www.w3.org/2004/02/skos/core#prefLabel|Rapidly|rapide|rapide
http://snomed.info/id/418699003|http://www.w3.org/2004/02/skos/core#prefLabel|dollars/day|dollars / jour|dollars/jour
http://snomed.info/id/418699003|http://www.w3.org/2004/02/skos/core#altLabel|Dollars per day|dollars par jour|dollars par jour
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#prefLabel|x10(3)/mcL|x10 (3) / mcL|x10 (3)/mcL
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|Thousands/mcL|milliers / mcL|milliers/mcL
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|Thousands/microliter|milliers / microlitre|milliers/microlitre
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|Thousands/microlitre|milliers / microlitre|milliers/microlitre
http://snomed.info/id/418703000|http://www.w3.org/2004/02/skos/core#altLabel|thou/mcL|thou / mcL|Thou/mcL
