URI|PROPERTY|ENGLISH
http://snomed.info/id/223884002|http://www.w3.org/2004/02/skos/core#prefLabel|Hertfordshire
http://snomed.info/id/223884002|http://www.w3.org/2004/02/skos/core#altLabel|Herts - Hertfordshire
http://snomed.info/id/223885001|http://www.w3.org/2004/02/skos/core#prefLabel|Humberside
http://snomed.info/id/223886000|http://www.w3.org/2004/02/skos/core#prefLabel|Kent
http://snomed.info/id/223887009|http://www.w3.org/2004/02/skos/core#prefLabel|Lancashire
http://snomed.info/id/223887009|http://www.w3.org/2004/02/skos/core#altLabel|Lancs - Lancashire
http://snomed.info/id/223888004|http://www.w3.org/2004/02/skos/core#prefLabel|Leicestershire
http://snomed.info/id/223888004|http://www.w3.org/2004/02/skos/core#altLabel|Leics - Leicestershire
http://snomed.info/id/223889007|http://www.w3.org/2004/02/skos/core#prefLabel|Lincolnshire
http://snomed.info/id/223889007|http://www.w3.org/2004/02/skos/core#altLabel|Lincs - Lincolnshire
http://snomed.info/id/223890003|http://www.w3.org/2004/02/skos/core#prefLabel|Merseyside
http://snomed.info/id/223891004|http://www.w3.org/2004/02/skos/core#prefLabel|Norfolk
http://snomed.info/id/223892006|http://www.w3.org/2004/02/skos/core#prefLabel|North Yorkshire
http://snomed.info/id/223892006|http://www.w3.org/2004/02/skos/core#altLabel|N Yorks - North Yorkshire
http://snomed.info/id/223893001|http://www.w3.org/2004/02/skos/core#prefLabel|Northamptonshire
http://snomed.info/id/223893001|http://www.w3.org/2004/02/skos/core#altLabel|Northants - Northamptonshire
http://snomed.info/id/223894007|http://www.w3.org/2004/02/skos/core#prefLabel|Northumberland
http://snomed.info/id/223895008|http://www.w3.org/2004/02/skos/core#prefLabel|Nottinghamshire
http://snomed.info/id/223895008|http://www.w3.org/2004/02/skos/core#altLabel|Notts - Nottinghamshire
http://snomed.info/id/223896009|http://www.w3.org/2004/02/skos/core#prefLabel|Oxfordshire
http://snomed.info/id/223896009|http://www.w3.org/2004/02/skos/core#altLabel|Oxon - Oxfordshire
http://snomed.info/id/223897000|http://www.w3.org/2004/02/skos/core#prefLabel|Shropshire
http://snomed.info/id/223897000|http://www.w3.org/2004/02/skos/core#altLabel|Salop - Shropshire
http://snomed.info/id/223898005|http://www.w3.org/2004/02/skos/core#prefLabel|Somerset
http://snomed.info/id/223899002|http://www.w3.org/2004/02/skos/core#prefLabel|South Yorkshire
http://snomed.info/id/223899002|http://www.w3.org/2004/02/skos/core#altLabel|S Yorks - South Yorkshire
http://snomed.info/id/223900007|http://www.w3.org/2004/02/skos/core#prefLabel|Staffordshire
http://snomed.info/id/223900007|http://www.w3.org/2004/02/skos/core#altLabel|Staffs - Staffordshire
http://snomed.info/id/223901006|http://www.w3.org/2004/02/skos/core#prefLabel|Suffolk
http://snomed.info/id/223902004|http://www.w3.org/2004/02/skos/core#prefLabel|Surrey
http://snomed.info/id/223903009|http://www.w3.org/2004/02/skos/core#prefLabel|West Sussex
http://snomed.info/id/223903009|http://www.w3.org/2004/02/skos/core#altLabel|W Ssx - West Sussex
http://snomed.info/id/223904003|http://www.w3.org/2004/02/skos/core#prefLabel|West Yorkshire
http://snomed.info/id/223904003|http://www.w3.org/2004/02/skos/core#altLabel|W Yorks - West Yorkshire
http://snomed.info/id/223905002|http://www.w3.org/2004/02/skos/core#prefLabel|Tyne and Wear
http://snomed.info/id/223905002|http://www.w3.org/2004/02/skos/core#altLabel|T and W - Tyne and Wear
http://snomed.info/id/223906001|http://www.w3.org/2004/02/skos/core#prefLabel|Warwickshire
http://snomed.info/id/223906001|http://www.w3.org/2004/02/skos/core#altLabel|Warks - Warwickshire
http://snomed.info/id/223907005|http://www.w3.org/2004/02/skos/core#prefLabel|West Midlands
http://snomed.info/id/223907005|http://www.w3.org/2004/02/skos/core#altLabel|W Mids - West Midlands
http://snomed.info/id/223908000|http://www.w3.org/2004/02/skos/core#prefLabel|Wiltshire
http://snomed.info/id/223908000|http://www.w3.org/2004/02/skos/core#altLabel|Wilts - Wiltshire
http://snomed.info/id/223910003|http://www.w3.org/2004/02/skos/core#prefLabel|English health authorities
http://snomed.info/id/223910003|http://www.w3.org/2004/02/skos/core#altLabel|HA - English health authorities
http://snomed.info/id/223911004|http://www.w3.org/2004/02/skos/core#prefLabel|English islands
http://snomed.info/id/223912006|http://www.w3.org/2004/02/skos/core#prefLabel|Isle of Man
http://snomed.info/id/223913001|http://www.w3.org/2004/02/skos/core#prefLabel|Isles of Scilly
http://snomed.info/id/223914007|http://www.w3.org/2004/02/skos/core#prefLabel|St. Marys
http://snomed.info/id/223915008|http://www.w3.org/2004/02/skos/core#prefLabel|Tresco
http://snomed.info/id/223916009|http://www.w3.org/2004/02/skos/core#prefLabel|Sheppey
http://snomed.info/id/223917000|http://www.w3.org/2004/02/skos/core#prefLabel|Regions of Northern Ireland
http://snomed.info/id/223917000|http://www.w3.org/2004/02/skos/core#altLabel|NI - Regions of Northern Ireland
http://snomed.info/id/223918005|http://www.w3.org/2004/02/skos/core#prefLabel|Counties of Northern Ireland
http://snomed.info/id/223918005|http://www.w3.org/2004/02/skos/core#altLabel|NI - Counties of Northern Ireland
http://snomed.info/id/223919002|http://www.w3.org/2004/02/skos/core#prefLabel|County Antrim
http://snomed.info/id/223920008|http://www.w3.org/2004/02/skos/core#prefLabel|County Armagh
http://snomed.info/id/223921007|http://www.w3.org/2004/02/skos/core#prefLabel|County Belfast
http://snomed.info/id/223922000|http://www.w3.org/2004/02/skos/core#prefLabel|County Down
http://snomed.info/id/223923005|http://www.w3.org/2004/02/skos/core#prefLabel|County Fermanagh
http://snomed.info/id/223924004|http://www.w3.org/2004/02/skos/core#prefLabel|County Londonderry
http://snomed.info/id/223925003|http://www.w3.org/2004/02/skos/core#prefLabel|County Tyrone
http://snomed.info/id/223926002|http://www.w3.org/2004/02/skos/core#prefLabel|Health boards of Northern Ireland
http://snomed.info/id/223926002|http://www.w3.org/2004/02/skos/core#altLabel|NI - Health boards of Northern Ireland
http://snomed.info/id/223927006|http://www.w3.org/2004/02/skos/core#prefLabel|Eastern health and social services board
http://snomed.info/id/223927006|http://www.w3.org/2004/02/skos/core#altLabel|HSSB - Eastern health and social services board
http://snomed.info/id/223931000|http://www.w3.org/2004/02/skos/core#prefLabel|Regions of Scotland
http://snomed.info/id/223932007|http://www.w3.org/2004/02/skos/core#prefLabel|Border region
http://snomed.info/id/223933002|http://www.w3.org/2004/02/skos/core#prefLabel|Central region
http://snomed.info/id/223934008|http://www.w3.org/2004/02/skos/core#prefLabel|Dumfries and Galloway
http://snomed.info/id/223935009|http://www.w3.org/2004/02/skos/core#prefLabel|Fife
http://snomed.info/id/223936005|http://www.w3.org/2004/02/skos/core#prefLabel|Grampian
http://snomed.info/id/223938006|http://www.w3.org/2004/02/skos/core#prefLabel|Highland
http://snomed.info/id/223939003|http://www.w3.org/2004/02/skos/core#prefLabel|Lothian
http://snomed.info/id/223940001|http://www.w3.org/2004/02/skos/core#prefLabel|Strathclyde
http://snomed.info/id/223941002|http://www.w3.org/2004/02/skos/core#prefLabel|Tayside
http://snomed.info/id/223942009|http://www.w3.org/2004/02/skos/core#prefLabel|Western Isles
http://snomed.info/id/223959004|http://www.w3.org/2004/02/skos/core#prefLabel|Scottish island
http://snomed.info/id/223960009|http://www.w3.org/2004/02/skos/core#prefLabel|Arran
http://snomed.info/id/223961008|http://www.w3.org/2004/02/skos/core#prefLabel|Islay
http://snomed.info/id/223962001|http://www.w3.org/2004/02/skos/core#prefLabel|Kintyre
http://snomed.info/id/223963006|http://www.w3.org/2004/02/skos/core#prefLabel|Mull
http://snomed.info/id/223964000|http://www.w3.org/2004/02/skos/core#prefLabel|Orkney
http://snomed.info/id/223965004|http://www.w3.org/2004/02/skos/core#prefLabel|Shetland
http://snomed.info/id/223966003|http://www.w3.org/2004/02/skos/core#prefLabel|Skye
http://snomed.info/id/223967007|http://www.w3.org/2004/02/skos/core#prefLabel|Regions of Wales
http://snomed.info/id/223968002|http://www.w3.org/2004/02/skos/core#prefLabel|Welsh counties
http://snomed.info/id/223969005|http://www.w3.org/2004/02/skos/core#prefLabel|Clwyd
http://snomed.info/id/223970006|http://www.w3.org/2004/02/skos/core#prefLabel|Dyfed
http://snomed.info/id/223971005|http://www.w3.org/2004/02/skos/core#prefLabel|Gwent
http://snomed.info/id/223972003|http://www.w3.org/2004/02/skos/core#prefLabel|Gwynedd
http://snomed.info/id/223973008|http://www.w3.org/2004/02/skos/core#prefLabel|Mid Glamorgan
http://snomed.info/id/223974002|http://www.w3.org/2004/02/skos/core#prefLabel|Powys
http://snomed.info/id/223975001|http://www.w3.org/2004/02/skos/core#prefLabel|South Glamorgan
http://snomed.info/id/223976000|http://www.w3.org/2004/02/skos/core#prefLabel|West Glamorgan
http://snomed.info/id/223988003|http://www.w3.org/2004/02/skos/core#prefLabel|Welsh island
http://snomed.info/id/223989006|http://www.w3.org/2004/02/skos/core#prefLabel|Anglesey
http://snomed.info/id/223991003|http://www.w3.org/2004/02/skos/core#prefLabel|Islands of United Kingdom of Great Britain and Northern Ireland
http://snomed.info/id/223991003|http://www.w3.org/2004/02/skos/core#altLabel|GB - Islands of United Kingdom of Great Britain and Northern Ireland
http://snomed.info/id/223991003|http://www.w3.org/2004/02/skos/core#altLabel|UK - Islands of United Kingdom of Great Britain and Northern Ireland
http://snomed.info/id/223992005|http://www.w3.org/2004/02/skos/core#prefLabel|Falkland islands
http://snomed.info/id/223992005|http://www.w3.org/2004/02/skos/core#altLabel|Islas Malvinas
http://snomed.info/id/223993000|http://www.w3.org/2004/02/skos/core#prefLabel|East Falkland
http://snomed.info/id/223994006|http://www.w3.org/2004/02/skos/core#prefLabel|West Falkland
http://snomed.info/id/223997004|http://www.w3.org/2004/02/skos/core#prefLabel|Caicos island
http://snomed.info/id/223998009|http://www.w3.org/2004/02/skos/core#prefLabel|South Georgia
http://snomed.info/id/223999001|http://www.w3.org/2004/02/skos/core#prefLabel|Part of North American country
http://snomed.info/id/223999001|http://www.w3.org/2004/02/skos/core#altLabel|Parts of North American country
http://snomed.info/id/224000004|http://www.w3.org/2004/02/skos/core#prefLabel|Island in region of North America
http://snomed.info/id/224000004|http://www.w3.org/2004/02/skos/core#altLabel|Islands in region of North America
http://snomed.info/id/224002007|http://www.w3.org/2004/02/skos/core#prefLabel|Tutuila
http://snomed.info/id/224003002|http://www.w3.org/2004/02/skos/core#prefLabel|Manua island
http://snomed.info/id/224005009|http://www.w3.org/2004/02/skos/core#prefLabel|St. Croix
http://snomed.info/id/224006005|http://www.w3.org/2004/02/skos/core#prefLabel|St. John
http://snomed.info/id/224007001|http://www.w3.org/2004/02/skos/core#prefLabel|St. Thomas
http://snomed.info/id/224008006|http://www.w3.org/2004/02/skos/core#prefLabel|Island of North America
http://snomed.info/id/224008006|http://www.w3.org/2004/02/skos/core#altLabel|Islands of North America
http://snomed.info/id/224009003|http://www.w3.org/2004/02/skos/core#prefLabel|Guam
http://snomed.info/id/224010008|http://www.w3.org/2004/02/skos/core#prefLabel|Wake island
http://snomed.info/id/224011007|http://www.w3.org/2004/02/skos/core#prefLabel|Part of Canada
http://snomed.info/id/224011007|http://www.w3.org/2004/02/skos/core#altLabel|Parts of Canada
http://snomed.info/id/224012000|http://www.w3.org/2004/02/skos/core#prefLabel|Region of Canada
http://snomed.info/id/224012000|http://www.w3.org/2004/02/skos/core#altLabel|Province or Territory of Canada
http://snomed.info/id/224012000|http://www.w3.org/2004/02/skos/core#altLabel|Provinces and territories of Canada
http://snomed.info/id/224012000|http://www.w3.org/2004/02/skos/core#altLabel|Regions of Canada
http://snomed.info/id/224013005|http://www.w3.org/2004/02/skos/core#prefLabel|Alberta
http://snomed.info/id/224014004|http://www.w3.org/2004/02/skos/core#prefLabel|British Columbia
http://snomed.info/id/224015003|http://www.w3.org/2004/02/skos/core#prefLabel|Manitoba
http://snomed.info/id/224016002|http://www.w3.org/2004/02/skos/core#prefLabel|New Brunswick
http://snomed.info/id/224017006|http://www.w3.org/2004/02/skos/core#prefLabel|Newfoundland
http://snomed.info/id/224018001|http://www.w3.org/2004/02/skos/core#prefLabel|Northwest Territories
http://snomed.info/id/224019009|http://www.w3.org/2004/02/skos/core#prefLabel|Nova Scotia
http://snomed.info/id/224020003|http://www.w3.org/2004/02/skos/core#prefLabel|Ontario
http://snomed.info/id/224021004|http://www.w3.org/2004/02/skos/core#prefLabel|Prince Edward island
http://snomed.info/id/224022006|http://www.w3.org/2004/02/skos/core#prefLabel|Quebec
http://snomed.info/id/224023001|http://www.w3.org/2004/02/skos/core#prefLabel|Saskatchewan
http://snomed.info/id/224024007|http://www.w3.org/2004/02/skos/core#prefLabel|Yukon Territory
http://snomed.info/id/224025008|http://www.w3.org/2004/02/skos/core#prefLabel|District of Canadian province
http://snomed.info/id/224025008|http://www.w3.org/2004/02/skos/core#altLabel|Districts of Canadian provinces
http://snomed.info/id/224026009|http://www.w3.org/2004/02/skos/core#prefLabel|District of Newfoundland province
http://snomed.info/id/224026009|http://www.w3.org/2004/02/skos/core#altLabel|Districts of Newfoundland province
http://snomed.info/id/224027000|http://www.w3.org/2004/02/skos/core#prefLabel|Newfoundland island
http://snomed.info/id/224028005|http://www.w3.org/2004/02/skos/core#prefLabel|Labrador
http://snomed.info/id/224029002|http://www.w3.org/2004/02/skos/core#prefLabel|District of Northwest Territories
http://snomed.info/id/224029002|http://www.w3.org/2004/02/skos/core#altLabel|Districts of Northwest Territories
http://snomed.info/id/224030007|http://www.w3.org/2004/02/skos/core#prefLabel|Baffin island
http://snomed.info/id/224031006|http://www.w3.org/2004/02/skos/core#prefLabel|Banks island
http://snomed.info/id/224032004|http://www.w3.org/2004/02/skos/core#prefLabel|Ellesmere island
http://snomed.info/id/224033009|http://www.w3.org/2004/02/skos/core#prefLabel|Fort Smith region
http://snomed.info/id/224033009|http://www.w3.org/2004/02/skos/core#altLabel|Fort Smith region of Northwest Territories
http://snomed.info/id/224034003|http://www.w3.org/2004/02/skos/core#prefLabel|Keewatin
http://snomed.info/id/224035002|http://www.w3.org/2004/02/skos/core#prefLabel|Kitikmeot
http://snomed.info/id/224036001|http://www.w3.org/2004/02/skos/core#prefLabel|Victoria island
http://snomed.info/id/224037005|http://www.w3.org/2004/02/skos/core#prefLabel|Region of United States of America
http://snomed.info/id/224037005|http://www.w3.org/2004/02/skos/core#altLabel|Regions of United States of America
http://snomed.info/id/224037005|http://www.w3.org/2004/02/skos/core#altLabel|USA - Regions of United States of America
http://snomed.info/id/224038000|http://www.w3.org/2004/02/skos/core#prefLabel|Alabama
http://snomed.info/id/224040005|http://www.w3.org/2004/02/skos/core#prefLabel|Alaska
http://snomed.info/id/224041009|http://www.w3.org/2004/02/skos/core#prefLabel|Arizona - US state
http://snomed.info/id/224041009|http://www.w3.org/2004/02/skos/core#altLabel|Arizona
http://snomed.info/id/224041009|http://www.w3.org/2004/02/skos/core#altLabel|Arizona - United States of America state
http://snomed.info/id/224042002|http://www.w3.org/2004/02/skos/core#prefLabel|Arkansas
http://snomed.info/id/224043007|http://www.w3.org/2004/02/skos/core#prefLabel|California
http://snomed.info/id/224044001|http://www.w3.org/2004/02/skos/core#prefLabel|Colorado
http://snomed.info/id/224045000|http://www.w3.org/2004/02/skos/core#prefLabel|Connecticut
http://snomed.info/id/224046004|http://www.w3.org/2004/02/skos/core#prefLabel|Delaware
http://snomed.info/id/224047008|http://www.w3.org/2004/02/skos/core#prefLabel|District of Columbia
http://snomed.info/id/224048003|http://www.w3.org/2004/02/skos/core#prefLabel|Florida
http://snomed.info/id/224049006|http://www.w3.org/2004/02/skos/core#prefLabel|Hawaii state
http://snomed.info/id/224050006|http://www.w3.org/2004/02/skos/core#prefLabel|Region of Hawaii state
http://snomed.info/id/224051005|http://www.w3.org/2004/02/skos/core#prefLabel|Hawaii island
http://snomed.info/id/224052003|http://www.w3.org/2004/02/skos/core#prefLabel|Kauai
http://snomed.info/id/224053008|http://www.w3.org/2004/02/skos/core#prefLabel|Lanai
http://snomed.info/id/224054002|http://www.w3.org/2004/02/skos/core#prefLabel|Maui
