uri|property|term
http://snomed.info/id/410592001|http://www.w3.org/2004/02/skos/core#prefLabel|probablement présent(e)
http://snomed.info/id/410592001|http://www.w3.org/2004/02/skos/core#altLabel|probablement présent
http://snomed.info/id/410605003|http://www.w3.org/2004/02/skos/core#prefLabel|présence confirmée
http://snomed.info/id/410656007|http://www.w3.org/2004/02/skos/core#prefLabel|type
http://snomed.info/id/410661009|http://www.w3.org/2004/02/skos/core#prefLabel|exacerbé
http://snomed.info/id/410664001|http://www.w3.org/2004/02/skos/core#prefLabel|état durant
http://snomed.info/id/410668003|http://www.w3.org/2004/02/skos/core#prefLabel|longueur
http://snomed.info/id/410669006|http://www.w3.org/2004/02/skos/core#prefLabel|temps
http://snomed.info/id/410672004|http://www.w3.org/2004/02/skos/core#prefLabel|date
http://snomed.info/id/410681005|http://www.w3.org/2004/02/skos/core#prefLabel|relatif au décompte d'entités
http://snomed.info/id/410704005|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : pulsation
http://snomed.info/id/410705006|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : fulgurance
http://snomed.info/id/410706007|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : en coup de poignard
http://snomed.info/id/410707003|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : vif
http://snomed.info/id/410708008|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : sourd
http://snomed.info/id/410709000|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : crampe
http://snomed.info/id/410710005|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : tenaillant
http://snomed.info/id/410711009|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : mal
http://snomed.info/id/410712002|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : lourdeur
http://snomed.info/id/410713007|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : endolori
http://snomed.info/id/410714001|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : lancinant
http://snomed.info/id/410715000|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : écrasement
http://snomed.info/id/410716004|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : colique
http://snomed.info/id/410717008|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : coupure
http://snomed.info/id/410718003|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : cuisant
http://snomed.info/id/410719006|http://www.w3.org/2004/02/skos/core#prefLabel|qualité d'une sensation : constriction
http://snomed.info/id/410756002|http://www.w3.org/2004/02/skos/core#prefLabel|action : décompression chirurgicale
http://snomed.info/id/410814006|http://www.w3.org/2004/02/skos/core#prefLabel|action : réduction chirurgicale
http://snomed.info/id/410820007|http://www.w3.org/2004/02/skos/core#prefLabel|action : greffe chirurgicale
http://snomed.info/id/411225003|http://www.w3.org/2004/02/skos/core#prefLabel|unité inactivatrice de la kallicréine
http://snomed.info/id/4122005|http://www.w3.org/2004/02/skos/core#prefLabel|bactériologique
http://snomed.info/id/41242001|http://www.w3.org/2004/02/skos/core#prefLabel|voie transthoracique
http://snomed.info/id/41277001|http://www.w3.org/2004/02/skos/core#prefLabel|manquant
http://snomed.info/id/413294000|http://www.w3.org/2004/02/skos/core#prefLabel|services de santé communautaire
http://snomed.info/id/413318004|http://www.w3.org/2004/02/skos/core#prefLabel|patient informé par écrit
http://snomed.info/id/413331009|http://www.w3.org/2004/02/skos/core#prefLabel|services volontaires
http://snomed.info/id/413492003|http://www.w3.org/2004/02/skos/core#prefLabel|football
http://snomed.info/id/413516001|http://www.w3.org/2004/02/skos/core#prefLabel|ampoule(s)
http://snomed.info/id/413516001|http://www.w3.org/2004/02/skos/core#altLabel|ampoule - unité d'utilisation du produit
http://snomed.info/id/413529001|http://www.w3.org/2004/02/skos/core#prefLabel|point de référence anatomique
http://snomed.info/id/413568008|http://www.w3.org/2004/02/skos/core#prefLabel|application(s)
http://snomed.info/id/413568008|http://www.w3.org/2004/02/skos/core#altLabel|application - unité d'utilisation du produit
http://snomed.info/id/413573002|http://www.w3.org/2004/02/skos/core#prefLabel|aire sous la courbe
http://snomed.info/id/413601006|http://www.w3.org/2004/02/skos/core#prefLabel|football australien
http://snomed.info/id/41391005|http://www.w3.org/2004/02/skos/core#prefLabel|exfoliative
http://snomed.info/id/413996005|http://www.w3.org/2004/02/skos/core#prefLabel|portion dilatée d'un segment
http://snomed.info/id/414095001|http://www.w3.org/2004/02/skos/core#prefLabel|unités d'endotoxine par millilitre
http://snomed.info/id/414112000|http://www.w3.org/2004/02/skos/core#prefLabel|unité de dosage immuno-enzymatique
http://snomed.info/id/414135002|http://www.w3.org/2004/02/skos/core#prefLabel|estimé
http://snomed.info/id/414251002|http://www.w3.org/2004/02/skos/core#prefLabel|hockey sur gazon
http://snomed.info/id/414305000|http://www.w3.org/2004/02/skos/core#prefLabel|soccer intérieur
http://snomed.info/id/414378002|http://www.w3.org/2004/02/skos/core#prefLabel|technique de la goutte suspendue
http://snomed.info/id/414446006|http://www.w3.org/2004/02/skos/core#prefLabel|hockey
http://snomed.info/id/414456005|http://www.w3.org/2004/02/skos/core#prefLabel|technique de guidage par imagerie
http://snomed.info/id/414611008|http://www.w3.org/2004/02/skos/core#prefLabel|technique de mise en place d'un cathéter
http://snomed.info/id/414753003|http://www.w3.org/2004/02/skos/core#prefLabel|types de mode de transmission
http://snomed.info/id/415037003|http://www.w3.org/2004/02/skos/core#prefLabel|technique de paresthésie
http://snomed.info/id/415059001|http://www.w3.org/2004/02/skos/core#prefLabel|par champ à faible grossissement
http://snomed.info/id/415067009|http://www.w3.org/2004/02/skos/core#prefLabel|unité de pourcentage
http://snomed.info/id/415068004|http://www.w3.org/2004/02/skos/core#prefLabel|valeur percentile
http://snomed.info/id/415215001|http://www.w3.org/2004/02/skos/core#prefLabel|bouffée(s)
http://snomed.info/id/415215001|http://www.w3.org/2004/02/skos/core#altLabel|bouffée - unité d'utilisation du produit
http://snomed.info/id/415240008|http://www.w3.org/2004/02/skos/core#prefLabel|valeur de rapport
http://snomed.info/id/415259005|http://www.w3.org/2004/02/skos/core#prefLabel|laboratoire de référence
http://snomed.info/id/415356001|http://www.w3.org/2004/02/skos/core#prefLabel|rugby
http://snomed.info/id/415505006|http://www.w3.org/2004/02/skos/core#prefLabel|cuillérée(s)
http://snomed.info/id/415505006|http://www.w3.org/2004/02/skos/core#altLabel|cuillérée - unité d'utilisation du produit
http://snomed.info/id/415577004|http://www.w3.org/2004/02/skos/core#prefLabel|sport
http://snomed.info/id/415627009|http://www.w3.org/2004/02/skos/core#prefLabel|rayé
http://snomed.info/id/415684004|http://www.w3.org/2004/02/skos/core#prefLabel|présence suspecté
http://snomed.info/id/415741008|http://www.w3.org/2004/02/skos/core#prefLabel|technique transartérielle
http://snomed.info/id/415758003|http://www.w3.org/2004/02/skos/core#prefLabel|unité de tuberculine
http://snomed.info/id/415774008|http://www.w3.org/2004/02/skos/core#prefLabel|unité de masse atomique
http://snomed.info/id/415775009|http://www.w3.org/2004/02/skos/core#prefLabel|unité de compliance
http://snomed.info/id/415778006|http://www.w3.org/2004/02/skos/core#prefLabel|unité de radioactivité par unité de masse
http://snomed.info/id/415779003|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'analyse de l'urobilinogène
http://snomed.info/id/415780000|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'analyse virale
http://snomed.info/id/415781001|http://www.w3.org/2004/02/skos/core#prefLabel|unité de volume par unité de surface
http://snomed.info/id/415818006|http://www.w3.org/2004/02/skos/core#prefLabel|flacon(s)
http://snomed.info/id/415818006|http://www.w3.org/2004/02/skos/core#altLabel|fiole(s)
http://snomed.info/id/415818006|http://www.w3.org/2004/02/skos/core#altLabel|flacon - unité d'utilisation du produit
http://snomed.info/id/416085006|http://www.w3.org/2004/02/skos/core#prefLabel|transmission nosocomiale
http://snomed.info/id/416086007|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par les aliments
http://snomed.info/id/416174007|http://www.w3.org/2004/02/skos/core#prefLabel|voie sous-orbitaire
http://snomed.info/id/416238005|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'intubation
http://snomed.info/id/416304004|http://www.w3.org/2004/02/skos/core#prefLabel|médecine manuelle ostéopathique
http://snomed.info/id/416380006|http://www.w3.org/2004/02/skos/core#prefLabel|transmission aérienne
http://snomed.info/id/416400009|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic par palpation
http://snomed.info/id/416423007|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'intubation trachéale
http://snomed.info/id/41647002|http://www.w3.org/2004/02/skos/core#prefLabel|pas de preuve de
http://snomed.info/id/416774000|http://www.w3.org/2004/02/skos/core#prefLabel|prévue et prioritaire
http://snomed.info/id/416896004|http://www.w3.org/2004/02/skos/core#prefLabel|voie axillaire
http://snomed.info/id/416932001|http://www.w3.org/2004/02/skos/core#prefLabel|diagnostic segmentaire
http://snomed.info/id/417070009|http://www.w3.org/2004/02/skos/core#prefLabel|voie caudale
http://snomed.info/id/417196008|http://www.w3.org/2004/02/skos/core#prefLabel|viscosité
http://snomed.info/id/417255000|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraosseuse
http://snomed.info/id/417255000|http://www.w3.org/2004/02/skos/core#altLabel|voie intra-osseuse
http://snomed.info/id/4173002|http://www.w3.org/2004/02/skos/core#prefLabel|vrai négatif
http://snomed.info/id/417346001|http://www.w3.org/2004/02/skos/core#prefLabel|voie transforaminale
http://snomed.info/id/417403003|http://www.w3.org/2004/02/skos/core#prefLabel|transmission fécale-orale
http://snomed.info/id/417409004|http://www.w3.org/2004/02/skos/core#prefLabel|transmission transplacentaire
http://snomed.info/id/417453009|http://www.w3.org/2004/02/skos/core#prefLabel|technique d'intubation bronchique
http://snomed.info/id/417564009|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par voie sexuelle
http://snomed.info/id/41757009|http://www.w3.org/2004/02/skos/core#prefLabel|risque inconnu
http://snomed.info/id/417637000|http://www.w3.org/2004/02/skos/core#prefLabel|voie translaminaire
http://snomed.info/id/417641001|http://www.w3.org/2004/02/skos/core#prefLabel|plasticité
http://snomed.info/id/417887005|http://www.w3.org/2004/02/skos/core#prefLabel|oto-rhino-laryngologie pédiatrique
http://snomed.info/id/417924000|http://www.w3.org/2004/02/skos/core#prefLabel|appliquer
http://snomed.info/id/417950001|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrathoracique
http://snomed.info/id/417962002|http://www.w3.org/2004/02/skos/core#prefLabel|unité inactivatrice de la kallicréine par millilitre
http://snomed.info/id/417965000|http://www.w3.org/2004/02/skos/core#prefLabel|bande d'électrophorèse
http://snomed.info/id/417980006|http://www.w3.org/2004/02/skos/core#prefLabel|Contient de l'aspirine.
http://snomed.info/id/417985001|http://www.w3.org/2004/02/skos/core#prefLabel|voie entérale
http://snomed.info/id/417989007|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracanalaire
http://snomed.info/id/417995008|http://www.w3.org/2004/02/skos/core#prefLabel|Dissoudre ou mélanger dans de l'eau avant de prendre.
http://snomed.info/id/418002000|http://www.w3.org/2004/02/skos/core#prefLabel|oncologie pédiatrique
http://snomed.info/id/418018006|http://www.w3.org/2004/02/skos/core#prefLabel|chirurgie dermatologique
http://snomed.info/id/418058008|http://www.w3.org/2004/02/skos/core#prefLabel|gastroentérologie pédiatrique
http://snomed.info/id/418058008|http://www.w3.org/2004/02/skos/core#altLabel|gastro-entérologie pédiatrique
http://snomed.info/id/418071006|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : cause une somnolence qui risque de se poursuivre le jour suivant. Dans ce cas, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées.
http://snomed.info/id/418091004|http://www.w3.org/2004/02/skos/core#prefLabel|voie intratympanique
http://snomed.info/id/418112009|http://www.w3.org/2004/02/skos/core#prefLabel|pneumologie
http://snomed.info/id/418114005|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraveineuse centrale
http://snomed.info/id/418117003|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par l'eau
http://snomed.info/id/418133000|http://www.w3.org/2004/02/skos/core#prefLabel|voie intramyométriale
http://snomed.info/id/418136008|http://www.w3.org/2004/02/skos/core#prefLabel|par stomie gastro-intestinale
http://snomed.info/id/418162004|http://www.w3.org/2004/02/skos/core#prefLabel|par colostomie
http://snomed.info/id/418194009|http://www.w3.org/2004/02/skos/core#prefLabel|Contient un médicament semblable à l'aspirine.
http://snomed.info/id/418204005|http://www.w3.org/2004/02/skos/core#prefLabel|voie périurétrale
http://snomed.info/id/418229004|http://www.w3.org/2004/02/skos/core#prefLabel|log UI/mL
http://snomed.info/id/418262007|http://www.w3.org/2004/02/skos/core#prefLabel|unité de densité osseuse
http://snomed.info/id/418281004|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre de médicaments contenant de l'aspirine en même temps que celui-ci.
http://snomed.info/id/418283001|http://www.w3.org/2004/02/skos/core#prefLabel|administrer
http://snomed.info/id/418287000|http://www.w3.org/2004/02/skos/core#prefLabel|voie couronne dentaire
http://snomed.info/id/418321004|http://www.w3.org/2004/02/skos/core#prefLabel|voie rétrobulbaire
http://snomed.info/id/418331006|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracartilagineuse
http://snomed.info/id/418375005|http://www.w3.org/2004/02/skos/core#prefLabel|mode de transmission de la maladie indéterminé
http://snomed.info/id/418401004|http://www.w3.org/2004/02/skos/core#prefLabel|voie intravitréenne
http://snomed.info/id/418418000|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrarachidienne
http://snomed.info/id/418427004|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par un vecteur
http://snomed.info/id/418441008|http://www.w3.org/2004/02/skos/core#prefLabel|voie orogastrique
http://snomed.info/id/418443006|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre plus de . . . en 24 heures ou . . . en une semaine.
http://snomed.info/id/418445004|http://www.w3.org/2004/02/skos/core#prefLabel|boîte(s)
http://snomed.info/id/418445004|http://www.w3.org/2004/02/skos/core#altLabel|boîte - unité d'utilisation du produit
http://snomed.info/id/418449005|http://www.w3.org/2004/02/skos/core#prefLabel|doucement
http://snomed.info/id/41847000|http://www.w3.org/2004/02/skos/core#prefLabel|âge adulte
http://snomed.info/id/418511008|http://www.w3.org/2004/02/skos/core#prefLabel|voie transurétrale
http://snomed.info/id/418521000|http://www.w3.org/2004/02/skos/core#prefLabel|Éviter d'exposer la peau à la lumière solaire directe ou aux lampes solaires.
http://snomed.info/id/418530008|http://www.w3.org/2004/02/skos/core#prefLabel|tube(s)
http://snomed.info/id/418530008|http://www.w3.org/2004/02/skos/core#altLabel|tube - unité d'utilisation du produit
http://snomed.info/id/418535003|http://www.w3.org/2004/02/skos/core#prefLabel|immunologie pédiatrique
http://snomed.info/id/418543008|http://www.w3.org/2004/02/skos/core#prefLabel|log>10<
http://snomed.info/id/418577003|http://www.w3.org/2004/02/skos/core#prefLabel|Prendre à intervalles réguliers. Prendre tous les médicaments prescrits à moins d'avis contraire.
http://snomed.info/id/418586008|http://www.w3.org/2004/02/skos/core#prefLabel|voie intratendineuse
http://snomed.info/id/418608002|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracornéenne
http://snomed.info/id/418637003|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre avec un autre produit contenant de l'acétaminophène.
http://snomed.info/id/418639000|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : peut causer de la somnolence.
http://snomed.info/id/418652005|http://www.w3.org/2004/02/skos/core#prefLabel|hématologie pédiatrique
http://snomed.info/id/418664002|http://www.w3.org/2004/02/skos/core#prefLabel|voie oropharyngée
http://snomed.info/id/418693002|http://www.w3.org/2004/02/skos/core#prefLabel|avalé en entier, non mâché
http://snomed.info/id/418694008|http://www.w3.org/2004/02/skos/core#prefLabel|rapidement
http://snomed.info/id/418722009|http://www.w3.org/2004/02/skos/core#prefLabel|voie péribulbaire
http://snomed.info/id/418722009|http://www.w3.org/2004/02/skos/core#altLabel|voie péribulbaire ophtalmique
http://snomed.info/id/418729000|http://www.w3.org/2004/02/skos/core#prefLabel|ug éq./mL
http://snomed.info/id/418729000|http://www.w3.org/2004/02/skos/core#altLabel|microgramme équivalent par millilitre
http://snomed.info/id/418730005|http://www.w3.org/2004/02/skos/core#prefLabel|voie nasojéjunale
http://snomed.info/id/418743005|http://www.w3.org/2004/02/skos/core#prefLabel|par la fistule
http://snomed.info/id/418812006|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'analyse mathématique
http://snomed.info/id/418813001|http://www.w3.org/2004/02/skos/core#prefLabel|par drain chirurgical
http://snomed.info/id/418821007|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracamérulaire
http://snomed.info/id/418823005|http://www.w3.org/2004/02/skos/core#prefLabel|classification des tumeurs des tissus lymphoïdes de l'Organisation mondiale de la Santé
http://snomed.info/id/418849000|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : suivre les directives imprimées remises avec ce médicament.
http://snomed.info/id/418850000|http://www.w3.org/2004/02/skos/core#prefLabel|Contient de l'aspirine et de l'acétaminophène. Ne pas prendre avec un autre produit contenant de l'acétaminophène.
http://snomed.info/id/418851001|http://www.w3.org/2004/02/skos/core#prefLabel|voie paracervicale
http://snomed.info/id/418862001|http://www.w3.org/2004/02/skos/core#prefLabel|maladies infectieuses pédiatriques
http://snomed.info/id/418877009|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrasynoviale
http://snomed.info/id/418884001|http://www.w3.org/2004/02/skos/core#prefLabel|total par mécanique
http://snomed.info/id/418887008|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraduodénale
http://snomed.info/id/418892005|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracisternale
http://snomed.info/id/418912005|http://www.w3.org/2004/02/skos/core#prefLabel|transmission transfusionnelle
http://snomed.info/id/418914006|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : peut causer de la somnolence. Dans ce cas, ne pas conduire ou faire fonctionner des machines. Éviter les boissons alcoolisées.
http://snomed.info/id/418947002|http://www.w3.org/2004/02/skos/core#prefLabel|voie intratesticulaire
http://snomed.info/id/418954008|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : peut causer de la somnolence. Dans ce cas, ne pas conduire ou faire fonctionner des machines.
http://snomed.info/id/418960008|http://www.w3.org/2004/02/skos/core#prefLabel|oto-rhino-laryngologie
http://snomed.info/id/418987007|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracrânienne
http://snomed.info/id/418991002|http://www.w3.org/2004/02/skos/core#prefLabel|Sucé ou mâché.
http://snomed.info/id/419021003|http://www.w3.org/2004/02/skos/core#prefLabel|voie intracavitaire tumorale
http://snomed.info/id/419033008|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par vecteur passif
http://snomed.info/id/419111009|http://www.w3.org/2004/02/skos/core#prefLabel|Laisser fondre sous la langue. Ne pas transférer dans un autre contenant. Refermer le flacon hermétiquement. Jeter au bout de huit semaines après l'ouverture.
http://snomed.info/id/419114001|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par contact avec un liguide corporel
http://snomed.info/id/419115000|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre de lait, de remèdes ou de médicaments contre l'indigestion contenant du fer ou du zinc en même temps que celui-ci.
http://snomed.info/id/419125005|http://www.w3.org/2004/02/skos/core#prefLabel|généreusement
http://snomed.info/id/419165009|http://www.w3.org/2004/02/skos/core#prefLabel|voie paravertébrale
http://snomed.info/id/419170002|http://www.w3.org/2004/02/skos/core#prefLabel|pneumologie pédiatrique
http://snomed.info/id/419179001|http://www.w3.org/2004/02/skos/core#prefLabel|trousse(s)
http://snomed.info/id/419179001|http://www.w3.org/2004/02/skos/core#altLabel|trousse - unité de présentation du produit
http://snomed.info/id/419189002|http://www.w3.org/2004/02/skos/core#prefLabel|unité de radioactivité par unité de volume
http://snomed.info/id/419192003|http://www.w3.org/2004/02/skos/core#prefLabel|médecine interne
http://snomed.info/id/419215006|http://www.w3.org/2004/02/skos/core#prefLabel|soins intensifs pédiatriques
http://snomed.info/id/419231003|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrasinusale
http://snomed.info/id/419243002|http://www.w3.org/2004/02/skos/core#prefLabel|voie transcervicale
http://snomed.info/id/419303009|http://www.w3.org/2004/02/skos/core#prefLabel|avec beaucoup d'eau
http://snomed.info/id/419320008|http://www.w3.org/2004/02/skos/core#prefLabel|voie subtendineuse
http://snomed.info/id/419321007|http://www.w3.org/2004/02/skos/core#prefLabel|oncologie chirurgicale
http://snomed.info/id/419321007|http://www.w3.org/2004/02/skos/core#altLabel|chirurgie générale oncologique
http://snomed.info/id/419365004|http://www.w3.org/2004/02/skos/core#prefLabel|néphrologie pédiatrique
http://snomed.info/id/419385000|http://www.w3.org/2004/02/skos/core#prefLabel|utiliser
http://snomed.info/id/419396008|http://www.w3.org/2004/02/skos/core#prefLabel|voie intra-abdominale
http://snomed.info/id/419437002|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre plus de deux à la fois. Ne pas en prendre plus de huit en 24 heures.
http://snomed.info/id/419439004|http://www.w3.org/2004/02/skos/core#prefLabel|Attention : produit inflammable. Tenir loin du feu ou des flammes.
http://snomed.info/id/419443000|http://www.w3.org/2004/02/skos/core#prefLabel|lentement
http://snomed.info/id/419444006|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas cesser le traitement sauf sur recommandation de votre médecin.
http://snomed.info/id/419472004|http://www.w3.org/2004/02/skos/core#prefLabel|rhumatologie pédiatrique
http://snomed.info/id/419473009|http://www.w3.org/2004/02/skos/core#prefLabel|chaque
http://snomed.info/id/419492006|http://www.w3.org/2004/02/skos/core#prefLabel|directives additionnelles de posologie
http://snomed.info/id/419529008|http://www.w3.org/2004/02/skos/core#prefLabel|Dissoudre sous la langue
http://snomed.info/id/419582001|http://www.w3.org/2004/02/skos/core#prefLabel|donner
http://snomed.info/id/419587007|http://www.w3.org/2004/02/skos/core#prefLabel|unité d'analyse des antigènes
http://snomed.info/id/419601003|http://www.w3.org/2004/02/skos/core#prefLabel|voie sous-gingivale
http://snomed.info/id/419610006|http://www.w3.org/2004/02/skos/core#prefLabel|endocrinologie pédiatrique
http://snomed.info/id/419626007|http://www.w3.org/2004/02/skos/core#prefLabel|unités de concentration d'un filtrat glomérulaire
http://snomed.info/id/419631009|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraovarienne
http://snomed.info/id/419634001|http://www.w3.org/2004/02/skos/core#prefLabel|indice de réfraction
http://snomed.info/id/419650009|http://www.w3.org/2004/02/skos/core#prefLabel|densité optique delta
http://snomed.info/id/419652001|http://www.w3.org/2004/02/skos/core#prefLabel|prendre
http://snomed.info/id/419656003|http://www.w3.org/2004/02/skos/core#prefLabel|action : examen et/ou recueil des antécédents
http://snomed.info/id/419672006|http://www.w3.org/2004/02/skos/core#prefLabel|bouteille(s)
http://snomed.info/id/419672006|http://www.w3.org/2004/02/skos/core#altLabel|bouteille - unité d'utilisation du produit
http://snomed.info/id/419677000|http://www.w3.org/2004/02/skos/core#prefLabel|neurologie oncologique pédiatrique
http://snomed.info/id/419677000|http://www.w3.org/2004/02/skos/core#altLabel|neuro-oncologique pédiatrique
http://snomed.info/id/419684008|http://www.w3.org/2004/02/skos/core#prefLabel|voie urétérale
http://snomed.info/id/419694003|http://www.w3.org/2004/02/skos/core#prefLabel|pulvérisation(s)
http://snomed.info/id/419694003|http://www.w3.org/2004/02/skos/core#altLabel|pulvérisation - unité d'utilisation du produit
http://snomed.info/id/419702001|http://www.w3.org/2004/02/skos/core#prefLabel|timbre(s)
http://snomed.info/id/419702001|http://www.w3.org/2004/02/skos/core#altLabel|timbre - unité d'utilisation du produit
http://snomed.info/id/419718007|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par l'allaitement
http://snomed.info/id/419736007|http://www.w3.org/2004/02/skos/core#prefLabel|multiple de la médiane
http://snomed.info/id/419747000|http://www.w3.org/2004/02/skos/core#prefLabel|mâcher
http://snomed.info/id/419762003|http://www.w3.org/2004/02/skos/core#prefLabel|voie péritendineuse
http://snomed.info/id/419772000|http://www.w3.org/2004/02/skos/core#prefLabel|médecine familiale
http://snomed.info/id/419778001|http://www.w3.org/2004/02/skos/core#prefLabel|voie intrabronchique
http://snomed.info/id/419809003|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par exposition environnementale
http://snomed.info/id/419810008|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraprostatique
http://snomed.info/id/419815003|http://www.w3.org/2004/02/skos/core#prefLabel|radio-oncologie
http://snomed.info/id/419822006|http://www.w3.org/2004/02/skos/core#prefLabel|Avertissement : éviter les boissons alcoolisées
http://snomed.info/id/419874009|http://www.w3.org/2004/02/skos/core#prefLabel|voie sous-muqueuse
http://snomed.info/id/419888008|http://www.w3.org/2004/02/skos/core#prefLabel|paquet(s)
http://snomed.info/id/419888008|http://www.w3.org/2004/02/skos/core#altLabel|paquet - unité d'utilisation du produit
http://snomed.info/id/419894000|http://www.w3.org/2004/02/skos/core#prefLabel|par une cavité chirurgicale
http://snomed.info/id/419896003|http://www.w3.org/2004/02/skos/core#prefLabel|transmission de l'animal à l'animal
http://snomed.info/id/419913006|http://www.w3.org/2004/02/skos/core#prefLabel|énergiquement
http://snomed.info/id/419917007|http://www.w3.org/2004/02/skos/core#prefLabel|médecine d'urgence pédiatrique
http://snomed.info/id/419954003|http://www.w3.org/2004/02/skos/core#prefLabel|par une iléostomie
http://snomed.info/id/419974005|http://www.w3.org/2004/02/skos/core#prefLabel|Ce médicament peut colorer l'urine.
http://snomed.info/id/419983000|http://www.w3.org/2004/02/skos/core#prefLabel|ophtalmologie pédiatrique
http://snomed.info/id/419984006|http://www.w3.org/2004/02/skos/core#prefLabel|peu probant
http://snomed.info/id/419988009|http://www.w3.org/2004/02/skos/core#prefLabel|action liée à l'administration d'un médicament
http://snomed.info/id/419993007|http://www.w3.org/2004/02/skos/core#prefLabel|voie intraveineuse périphérique
http://snomed.info/id/420003005|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre plus de . . . en 24 heures.
http://snomed.info/id/420004004|http://www.w3.org/2004/02/skos/core#prefLabel|avalé en entier
http://snomed.info/id/420014008|http://www.w3.org/2004/02/skos/core#prefLabel|transmission sanguine
http://snomed.info/id/420045007|http://www.w3.org/2004/02/skos/core#prefLabel|sucer
http://snomed.info/id/420047004|http://www.w3.org/2004/02/skos/core#prefLabel|voie périostée
http://snomed.info/id/420082003|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre de remèdes ou de médicaments contre l'indigestion contenant du fer ou du zinc en même temps que celui-ci.
http://snomed.info/id/420099002|http://www.w3.org/2004/02/skos/core#prefLabel|transmission par voie parentérale
http://snomed.info/id/420110001|http://www.w3.org/2004/02/skos/core#prefLabel|Ne pas prendre de remèdes contre l'indigestion au même moment que celui-ci.
http://snomed.info/id/420162004|http://www.w3.org/2004/02/skos/core#prefLabel|appliquer une mince couche
http://snomed.info/id/420163009|http://www.w3.org/2004/02/skos/core#prefLabel|par œsophagostomie
http://snomed.info/id/420166001|http://www.w3.org/2004/02/skos/core#prefLabel|grammes par échantillon
http://snomed.info/id/420167005|http://www.w3.org/2004/02/skos/core#prefLabel|par microlitre
http://snomed.info/id/420168000|http://www.w3.org/2004/02/skos/core#prefLabel|par urostomie
http://snomed.info/id/420185003|http://www.w3.org/2004/02/skos/core#prefLabel|voie laryngée
